"Election","Party","environment","constituency","Election.Date","Year.Before.Election","yearly_avg_tavg","yearly_avg_tmin","yearly_avg_tmax","yearly_avg_prcp","yearly_avg_wspd","yearly_avg_pres","yearly_avg_tsun","election_year","full_elec_date","election","constituency_id","seats","country.region","electorate","con_votes","con_share","lib_votes","lib_share","lab_votes","lab_share","natSW_votes","natSW_share","oth_votes","oth_share","total_votes","turnout","boundary_set","X","Geography_Code","Date","Rural_Urban","Median_Age","All_Residents","All_Qualifications","No_Qualifications","Level_1_Qualifications","Level_2_Qualifications","Apprenticeship","Level_3_Qualifications","Level_4_and_Above","Other_Qualifications","School_Age_16_to_17","School_Age_18_and_Over","Full_Time_Students_Employed","Full_Time_Students_Unemployed","Full_Time_Students_Inactive","NS_SeC_All","Higher_Managerial","Lower_Managerial","Intermediate_Occupations","Small_Employers","Lower_Supervisory","Semi_Routine","Routine_Occupations","Never_Worked_Unemployed","Never_Worked","Long_Term_Unemployed","Full_Time_Students_NS_SeC","Total_Rural_Population","Urban_City_Town_Population","Urban_Minor_Conurbation_Population","Urban_Major_Conurbation_Population","Total_Urban_Population","Total_Population","Hub_Towns_Population","Rural_Hub_Towns_Population","Rural_Population_Percentage","RUC11CD","RUC11","Classification"
"2015 General Election"," Liberal Democrats",0,"north east somerset","2015-05-07","2014-05-07",9.56666666666667,6.03333333333333,13.025,63.8333333333333,14.95,1013.90833333333,8520,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000846",2011,"Total",44,87157,71020,14630,9660,11717,3440,8770,20288,2515,2109,2302,998,193,1103,62537,7291,14078,8346,7226,4359,8978,6257,1599,1022,577,4403,36527,50630,0,0,50630,87157,27136,63663,73.04,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," UK Independence Party",0,"north east somerset","2015-05-07","2014-05-07",9.56666666666667,6.03333333333333,13.025,63.8333333333333,14.95,1013.90833333333,8520,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000846",2011,"Total",44,87157,71020,14630,9660,11717,3440,8770,20288,2515,2109,2302,998,193,1103,62537,7291,14078,8346,7226,4359,8978,6257,1599,1022,577,4403,36527,50630,0,0,50630,87157,27136,63663,73.04,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," Conservative Party",2,"north east somerset","2015-05-07","2014-05-07",9.56666666666667,6.03333333333333,13.025,63.8333333333333,14.95,1013.90833333333,8520,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000846",2011,"Total",44,87157,71020,14630,9660,11717,3440,8770,20288,2515,2109,2302,998,193,1103,62537,7291,14078,8346,7226,4359,8978,6257,1599,1022,577,4403,36527,50630,0,0,50630,87157,27136,63663,73.04,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Conservative Party",0,"north east somerset","2017-06-08","2016-06-08",9.56666666666667,6.03333333333333,13.025,63.8333333333333,14.95,1013.90833333333,8520,2017,"2017 General Election","2017","E14000846",1,"South West",71355,28992,0.536,4461,0.083,18757,0.347,NA,NA,1833,0.034,54043,0.757,"2010-2019","","E14000846",2011,"Total",44,87157,71020,14630,9660,11717,3440,8770,20288,2515,2109,2302,998,193,1103,62537,7291,14078,8346,7226,4359,8978,6257,1599,1022,577,4403,36527,50630,0,0,50630,87157,27136,63663,73.04,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," Labour Party",0,"peterborough","2015-05-07","2014-05-07",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2015,"2015 General Election","2015","E14000878",1,"Eastern",72530,18684,0.397,1774,0.038,16759,0.356,NA,NA,9858,0.209,47075,0.649,"2010-2017","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Labour Party",2,"peterborough","2015-05-07","2014-05-07",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2015,"2015 General Election","2015","E14000878",1,"Eastern",72530,18684,0.397,1774,0.038,16759,0.356,NA,NA,9858,0.209,47075,0.649,"2010-2017","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Labour Party",11,"peterborough","2015-05-07","2014-05-07",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2015,"2015 General Election","2015","E14000878",1,"Eastern",72530,18684,0.397,1774,0.038,16759,0.356,NA,NA,9858,0.209,47075,0.649,"2010-2017","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Green Party",11,"peterborough","2015-05-07","2014-05-07",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2015,"2015 General Election","2015","E14000878",1,"Eastern",72530,18684,0.397,1774,0.038,16759,0.356,NA,NA,9858,0.209,47075,0.649,"2010-2017","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2017 General Election"," Labour Party",2,"peterborough","2017-06-08","2016-06-08",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2017,"2017 General Election","2017","E14000878",1,"Eastern",71522,22343,0.468,1597,0.033,22950,0.481,NA,NA,848,0.018,47738,0.667,"2010-2019","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2017 General Election"," Conservative Party",0,"peterborough","2017-06-08","2016-06-08",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2017,"2017 General Election","2017","E14000878",1,"Eastern",71522,22343,0.468,1597,0.033,22950,0.481,NA,NA,848,0.018,47738,0.667,"2010-2019","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2017 General Election"," Liberal Democrats",3,"peterborough","2017-06-08","2016-06-08",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2017,"2017 General Election","2017","E14000878",1,"Eastern",71522,22343,0.468,1597,0.033,22950,0.481,NA,NA,848,0.018,47738,0.667,"2010-2019","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2017 General Election"," Liberal Democrats",1,"peterborough","2017-06-08","2016-06-08",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2017,"2017 General Election","2017","E14000878",1,"Eastern",71522,22343,0.468,1597,0.033,22950,0.481,NA,NA,848,0.018,47738,0.667,"2010-2019","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2017 General Election"," Labour Party",0,"peterborough","2017-06-08","2016-06-08",9.0625,5.5125,12.7,NA,17.7875,1015.65,NA,2017,"2017 General Election","2017","E14000878",1,"Eastern",71522,22343,0.468,1597,0.033,22950,0.481,NA,NA,848,0.018,47738,0.667,"2010-2019","","E14000878",2011,"Total",35,115414,90570,25142,13956,13968,3122,8844,16056,9482,2705,2995,1237,319,1422,82629,5509,12928,10919,6255,6301,14120,14100,6814,5132,1682,5683,9765,105649,0,0,105649,115414,0,9765,8.46,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"north east hampshire","2010-05-06","2009-05-06",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2010,"2010 General Election","2010","E14000844",1,"South East",72196,32075,0.606,13478,0.255,5173,0.098,NA,NA,2213,0.042,52939,0.733,"2010-2017","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Conservative Party",0,"north east hampshire","2010-05-06","2009-05-06",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2010,"2010 General Election","2010","E14000844",1,"South East",72196,32075,0.606,13478,0.255,5173,0.098,NA,NA,2213,0.042,52939,0.733,"2010-2017","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Labour Party",0,"north east hampshire","2010-05-06","2009-05-06",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2010,"2010 General Election","2010","E14000844",1,"South East",72196,32075,0.606,13478,0.255,5173,0.098,NA,NA,2213,0.042,52939,0.733,"2010-2017","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Liberal Democrats",6,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Conservative Party",0,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Conservative Party",1,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Conservative Party",2,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Liberal Democrats",5,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Labour Party",2,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2019 General Election"," Liberal Democrats",15,"north east hampshire","2019-12-12","2018-12-12",10.3555555555556,6.3,14.1333333333333,NA,14.3555555555556,1015.325,NA,2019,"2019 General Election","2019","E14000844",1,"South East",78954,35280,0.595,15069,0.254,5760,0.097,NA,NA,3161,0.053,59270,0.751,"2010-2019","","E14000844",2011,"Total",41,96089,76694,10178,9261,12136,2632,9893,29797,2797,2219,1666,840,79,742,69617,13543,19713,9973,6929,3844,6662,3766,1307,745,562,3880,40046,56043,0,0,56043,96089,1991,42037,43.74,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Conservative Party",1,"north thanet","2010-05-06","2009-05-06",10.5166666666667,7.29166666666667,13.65,48.6666666666667,22.325,1013.95,9480,2010,"2010 General Election","2010","E14000852",1,"South East",68602,22826,0.527,8400,0.194,9298,0.215,NA,NA,2819,0.065,43343,0.632,"2010-2017","","E14000852",2011,"Total",44,93505,75852,21527,11527,12485,3176,8545,14772,3820,2018,2152,936,199,1003,65667,4705,12829,8531,8089,5036,11203,7383,3735,2418,1317,4156,10474,83031,0,0,83031,93505,0,10474,11.2,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," UK Independence Party",3,"north thanet","2010-05-06","2009-05-06",10.5166666666667,7.29166666666667,13.65,48.6666666666667,22.325,1013.95,9480,2010,"2010 General Election","2010","E14000852",1,"South East",68602,22826,0.527,8400,0.194,9298,0.215,NA,NA,2819,0.065,43343,0.632,"2010-2017","","E14000852",2011,"Total",44,93505,75852,21527,11527,12485,3176,8545,14772,3820,2018,2152,936,199,1003,65667,4705,12829,8531,8089,5036,11203,7383,3735,2418,1317,4156,10474,83031,0,0,83031,93505,0,10474,11.2,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Labour Party",1,"north thanet","2010-05-06","2009-05-06",10.5166666666667,7.29166666666667,13.65,48.6666666666667,22.325,1013.95,9480,2010,"2010 General Election","2010","E14000852",1,"South East",68602,22826,0.527,8400,0.194,9298,0.215,NA,NA,2819,0.065,43343,0.632,"2010-2017","","E14000852",2011,"Total",44,93505,75852,21527,11527,12485,3176,8545,14772,3820,2018,2152,936,199,1003,65667,4705,12829,8531,8089,5036,11203,7383,3735,2418,1317,4156,10474,83031,0,0,83031,93505,0,10474,11.2,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"north thanet","2010-05-06","2009-05-06",10.5166666666667,7.29166666666667,13.65,48.6666666666667,22.325,1013.95,9480,2010,"2010 General Election","2010","E14000852",1,"South East",68602,22826,0.527,8400,0.194,9298,0.215,NA,NA,2819,0.065,43343,0.632,"2010-2017","","E14000852",2011,"Total",44,93505,75852,21527,11527,12485,3176,8545,14772,3820,2018,2152,936,199,1003,65667,4705,12829,8531,8089,5036,11203,7383,3735,2418,1317,4156,10474,83031,0,0,83031,93505,0,10474,11.2,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Labour Party",1,"north norfolk","2015-05-07","2014-05-07",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Labour Party",0,"north norfolk","2015-05-07","2014-05-07",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Labour Party",3,"north norfolk","2015-05-07","2014-05-07",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," UK Independence Party",2,"north norfolk","2015-05-07","2014-05-07",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Liberal Democrats",0,"north norfolk","2015-05-07","2014-05-07",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Conservative Party",1,"north norfolk","2015-05-07","2014-05-07",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2017 General Election"," Labour Party",0,"north norfolk","2017-06-08","2016-06-08",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2017,"2017 General Election","2017","E14000848",1,"Eastern",69271,21748,0.417,25260,0.484,5180,0.099,NA,NA,NA,NA,52188,0.753,"2010-2019","","E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2017 General Election"," Liberal Democrats",0,"north norfolk","2017-06-08","2016-06-08",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2017,"2017 General Election","2017","E14000848",1,"Eastern",69271,21748,0.417,25260,0.484,5180,0.099,NA,NA,NA,NA,52188,0.753,"2010-2019","","E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2017 General Election"," Conservative Party",0,"north norfolk","2017-06-08","2016-06-08",8.41428571428571,4.65714285714286,12.0857142857143,NA,16.9857142857143,NA,NA,2017,"2017 General Election","2017","E14000848",1,"Eastern",69271,21748,0.417,25260,0.484,5180,0.099,NA,NA,NA,NA,52188,0.753,"2010-2019","","E14000848",2011,"Total",52,84645,72650,19835,10232,11733,3437,7539,16436,3438,1539,1124,482,77,558,60282,4456,12471,6832,9345,4825,10683,6798,2216,1435,781,2656,72182,12463,0,0,12463,84645,12463,84645,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
